business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,diff,coverted_usd
U001,CCU002,KRFT FDS associates,,2020.0,1930637979.0,2020-03-13,2020-04-17,2020-03-13,NAG2,not equal,7453.824
U001,200706844,WINC llc,,2020.0,1930842076.0,2020-04-30,2020-05-15,2020-04-30,NAA8,equal,26718.853
U001,0200762301,C&S WH ,,2020.0,1930747271.0,2020-04-04,2020-04-19,2020-04-04,NAC6,equal,2757.2999999999997
U001,CCCA02,KRAFT  associates,,2020.0,1930662684.0,2020-03-18,2020-04-22,2020-03-18,NAG2,not equal,20980.89
U001,0200769623,WAL-MAR in,,2020.0,1930751769.0,2020-04-06,2020-04-21,2020-04-06,NAH4,not equal,39253.416999999994
U001,200980828,BEN E associates,,2020.0,1930838209.0,2020-04-29,2020-05-19,2020-04-29,NAD1,equal,12439.006999999998
U001,0200744019,TARG ,,2020.0,1930751781.0,2020-04-06,2020-04-21,2020-04-06,NAA8,equal,41025.13799999999
U001,0200769623,WAL-MAR corp,,2020.0,1930688185.0,2020-03-24,2020-04-08,2020-03-24,NAH4,not equal,11672.318000000001
U001,0200769623,WAL-MAR co,,2020.0,1930843169.0,2020-05-01,2020-05-16,2020-05-01,NAH4,not equal,22787.1
CA02,0140106408,WAL-M us,,2020.0,2960624581.0,2020-04-07,2020-04-18,2020-04-08,CA10,not equal,58841.804
U001,200769623,WAL-MAR corp,,2020.0,1930885491.0,2020-05-12,2020-05-27,2020-05-12,NAH4,not equal,36835.238999999994
U001,0200936373,SUPE corporation,,2020.0,1930809945.0,2020-04-23,2020-05-08,2020-04-23,NAA8,not equal,62243.727
CA02,0140104285,BUY- corp,,2020.0,2960624684.0,2020-03-29,2020-04-17,2020-04-07,CA10,not equal,72782.84999999999
U001,0200152991,JET associates,,2020.0,1930841854.0,2020-04-30,2020-05-15,2020-04-30,NAA8,equal,1174.537
U001,0200769623,WAL-MAR systems,,2020.0,1930819119.0,2020-04-23,2020-05-08,2020-04-23,NAH4,equal,29140.068999999996
U001,0200762301,C&S WH co,,2020.0,1930745999.0,2020-04-03,2020-04-18,2020-04-03,NAC6,not equal,4782.729
U001,0200148860,DOLLA llc,,2020.0,1930637644.0,2020-03-11,2020-03-26,2020-03-11,NAA8,equal,11734.918999999998
U001,CCU013,KRAFT F associates,,2020.0,1930681744.0,2020-03-22,2020-03-22,2020-03-22,NAX2,not equal,10681.356
U001,0200752302,KROGER co,,2020.0,1930733766.0,2020-04-02,2020-04-17,2020-04-02,NAA8,equal,84069.083
U001,0200797984,PIGGLY corporation,,2020.0,1930585699.0,2020-03-03,2020-03-18,2020-03-03,NAA8,not equal,62816.081999999995
U001,0200744019,TARG co,,2020.0,1930800326.0,2020-04-21,2020-05-06,2020-04-21,NAA8,not equal,11812.213
U001,0200726979,BJ'S  co,,2020.0,1930783750.0,2020-04-15,2020-04-30,2020-04-15,NAA8,not equal,60.73899999999999
U001,0100031704,DELHAIZE corp,,2020.0,1930744311.0,2020-04-05,2020-04-20,2020-04-05,NAA8,not equal,14530.46
U001,0200743123,KROGER corp,,2020.0,1930639867.0,2020-03-12,2020-03-27,2020-03-12,NAA8,not equal,101668.49
U001,0200729290,KROGER trust,,2020.0,1930763883.0,2020-04-04,2020-04-19,2020-04-04,NAA8,not equal,29829.1
U001,0200762301,C&S WH systems,,2020.0,1930718141.0,2020-03-30,2020-04-14,2020-03-30,NAC6,not equal,6991.410999999999
U001,0200769623,WAL-MAR llc,,2020.0,1930706309.0,2020-03-26,2020-04-10,2020-03-26,NAH4,equal,7644.945
U001,0200769623,WAL-MAR co,,2020.0,1930883498.0,2020-05-10,2020-05-25,2020-05-10,NAH4,not equal,42620.508
U001,0200762301,C&S WH foundation,,2020.0,1930674261.0,2020-03-20,2020-04-04,2020-03-20,NAC6,equal,382.64099999999996
U001,0200705742,DOT us,,2020.0,1930612079.0,2020-03-06,2020-04-07,2020-03-06,NA32,equal,26579.385000000002
U001,0200353024,DECA corporation,,2020.0,1930607001.0,2020-03-05,2020-03-24,2020-03-01,NAM4,not equal,597.3029999999999
U001,0200744019,TARG us,,2020.0,1930843065.0,2020-04-30,2020-05-15,2020-04-30,NAA8,equal,30228.988999999994
U001,0200769623,WAL-MAR associates,,2020.0,1930582850.0,2020-03-01,2020-03-16,2020-03-01,NAH4,not equal,22407.720999999998
U001,0200705742,DOT in,,2020.0,1930821659.0,2020-04-23,2020-05-08,2020-04-23,NAA8,equal,212.534
U001,0200466603,SMITH'S corp,,2020.0,1930804830.0,2020-04-21,2020-05-06,2020-04-21,NAA8,not equal,30095.589999999997
U001,0200704045,RA corp,,2020.0,1930592854.0,2020-03-03,2020-03-18,2020-03-03,NAA8,equal,11772.193999999998
U001,200726979,BJ'S  corp,,2020.0,1930659942.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,46.459
U001,0200769623,WAL-MAR corp,,2020.0,1930853383.0,2020-05-03,2020-05-18,2020-05-03,NAH4,equal,330.092
CA02,0140104409,LOB foundation,,2020.0,2960620205.0,2020-03-10,2020-03-27,2020-03-17,CA10,not equal,3908.0789999999997
CA02,0140104409,LOB in,,2020.0,2960622232.0,2020-03-23,2020-04-02,2020-03-23,CA10,equal,107686.299
U001,0200541916,VF G corp,,2020.0,1930886411.0,2020-05-15,2020-05-30,2020-05-15,NAA8,not equal,24010.924
U001,0200230690,DECA llc,,2020.0,1930585735.0,2020-03-02,2020-03-24,2020-03-01,NAM4,not equal,2112.754
U001,0200744019,TARG llc,,2020.0,1930739949.0,2020-04-04,2020-04-19,2020-04-04,NAA8,not equal,7758.009
U001,0200762301,C&S WH in,,2020.0,1930637501.0,2020-03-11,2020-03-26,2020-03-11,NAC6,equal,48461.791
U001,0200769623,WAL-MAR in,,2020.0,1930752538.0,2020-04-06,2020-04-21,2020-04-06,NAH4,equal,28727.292999999998
U001,200759878,SA in,,2020.0,1930643630.0,2020-03-13,2020-05-17,2020-03-13,NAGD,not equal,5957.28
U001,0200705089,JETR systems,,2020.0,1930655043.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,14941.618999999997
U001,0200418007,AM systems,,2020.0,1930854463.0,2020-05-04,2020-05-19,2020-05-04,NAA8,not equal,4996.11
U001,0200723794,MID MO trust,,2020.0,1930594645.0,2020-03-04,2020-03-19,2020-03-04,NAA8,not equal,33428.934
U001,0200782669,SYGMA us,,2020.0,1930767662.0,2020-04-14,2020-05-04,2020-04-14,NAD1,not equal,8239.105
U001,0200772595,SAFEW ,,2020.0,1930733023.0,2020-04-02,2020-04-17,2020-04-02,NAA8,equal,22673.511
U001,0200769623,WAL-MAR foundation,,2020.0,1930828807.0,2020-04-26,2020-05-11,2020-04-26,NAH4,equal,330.092
U001,0200718130,SYSCO F associates,,2020.0,1930706380.0,2020-03-26,2020-04-10,2020-03-26,NAA8,equal,5654.026
U001,0200794332,COST in,,2020.0,1930800572.0,2020-04-20,2020-05-05,2020-04-20,NAAX,not equal,22674.329999999998
CA02,0140104440,SO trust,,2020.0,2960631309.0,2020-04-26,2020-05-07,2020-04-27,CA10,not equal,82096.62999999999
U001,0200769623,WAL-MAR ,,2020.0,1930798934.0,2020-04-19,2020-05-04,2020-04-19,NAH4,not equal,12517.007999999998
U001,0200759878,SA co,,2020.0,1930671419.0,2020-03-21,2020-04-05,2020-03-21,NAH4,not equal,2843.071
U001,0200769623,WAL-MAR llc,,2020.0,1930799626.0,2020-04-20,2020-05-05,2020-04-20,NAH4,not equal,17598.252
U001,0200779906,BOZZU trust,,2020.0,1930641039.0,2020-03-13,2020-03-28,2020-03-13,NAA8,not equal,15100.855
U001,0200769623,WAL-MAR in,,2020.0,1930794281.0,2020-04-17,2020-05-02,2020-04-17,NAH4,not equal,47845.266
CA02,0140104440,SO corp,,2020.0,2960629673.0,2020-04-21,2020-05-04,2020-04-24,CA10,not equal,103372.66799999999
U001,0200726979,BJ'S  in,,2020.0,1930802645.0,2020-04-20,2020-05-05,2020-04-20,NAA8,equal,78971.31899999999
U001,0200799367,MCL co,,2020.0,1930594895.0,2020-03-03,2020-03-18,2020-03-03,NAA8,equal,58368.268
U001,0200769623,WAL-MAR llc,,2020.0,1930717896.0,2020-03-29,2020-04-13,2020-03-29,NAH4,equal,19800.403
CA02,140104331,CORE-M in,,2020.0,2960621262.0,2020-03-18,2020-04-05,2020-03-26,CA10,not equal,14182.349999999999
U001,0200936373,SUPE ,,2020.0,1930584451.0,2020-03-03,2020-03-18,2020-03-03,NAA8,not equal,11147.5
U001,0200656729,PERFOR trust,,2020.0,1930610818.0,2020-03-06,2020-03-21,2020-03-06,NAA8,equal,21420.951999999997
U001,0200744019,TARG corp,,2020.0,1930666642.0,2020-03-19,2020-04-03,2020-03-19,NAA8,not equal,1927.6179999999997
U001,0200744019,TARG corp,,2020.0,1930739330.0,2020-04-03,2020-04-18,2020-04-03,NAA8,equal,2523.99
U001,0200769623,WAL-MAR llc,,2020.0,1930746954.0,2020-04-05,2020-04-20,2020-04-05,NAH4,not equal,4750.157999999999
U001,0200769623,WAL-MAR trust,,2020.0,1930793575.0,2020-04-16,2020-05-01,2020-04-16,NAH4,equal,6844.208
U001,0200762301,C&S WH us,,2020.0,1930605664.0,2020-03-06,2020-03-21,2020-03-06,NAC6,not equal,16822.364999999998
U001,0200148860,DOLLA associates,,2020.0,1930689325.0,2020-03-23,2020-04-07,2020-03-23,NAA8,equal,23093.321999999996
U001,0200803720,DEC foundation,,2020.0,1930612090.0,2020-03-06,2020-03-24,2020-03-01,NAM4,not equal,46.536
U001,0200416837,DEC ,,2020.0,1930857290.0,2020-05-05,2020-05-11,2020-05-01,NAM2,not equal,4142.439
U001,0200726979,BJ'S  ,,2020.0,1930822055.0,2020-04-24,2020-05-09,2020-04-24,NAA8,not equal,1677.221
U001,CCU013,KRAFT F trust,,2020.0,1930571605.0,2020-02-28,2020-02-28,2020-02-28,NAX2,not equal,53.94899999999999
U001,200915438,GROC in,,2020.0,1930723164.0,2020-04-01,2020-04-16,2020-04-01,NAA8,not equal,4699.464
U001,0200418007,AM us,,2020.0,1930667012.0,2020-03-19,2020-05-23,2020-03-19,NAGD,not equal,5806.079999999999
U001,0200769623,WAL-MAR systems,,2020.0,1930798110.0,2020-04-18,2020-05-03,2020-04-18,NAH4,not equal,32982.971
U001,0200455322,PEA associates,,2020.0,1930605944.0,2020-03-10,2020-04-09,2020-03-10,NAD5,not equal,9328.795
CA02,0140106408,WAL-M systems,,2020.0,2960618297.0,2020-03-03,2020-03-21,2020-03-11,CA10,not equal,9394.021
U001,0200762301,C&S WH systems,,2020.0,1930701231.0,2020-03-26,2020-04-10,2020-03-26,NAC6,not equal,11007.024
U001,0200744019,TARG trust,,2020.0,1930738290.0,2020-04-02,2020-04-17,2020-04-02,NAA8,not equal,33278.273
U001,0200992695,NUGG foundation,,2020.0,1930820391.0,2020-04-23,2020-05-08,2020-04-23,NAA8,equal,21045.933999999997
U001,0200744019,TARG trust,,2020.0,1930834229.0,2020-04-28,2020-05-13,2020-04-28,NAA8,not equal,27550.796
U001,0200592182,DECA ,,2020.0,1930708114.0,2020-03-27,2020-04-08,2020-03-16,NAM4,not equal,359.21199999999993
U001,0200732755,KROGER associates,,2020.0,1930605355.0,2020-03-06,2020-03-21,2020-03-06,NAA8,not equal,5380.0109999999995
CA02,140106408,WAL-M ,,2020.0,2960621281.0,2020-03-21,2020-03-31,2020-03-21,CA10,equal,9694.384
CA02,0140104440,SO associates,,2020.0,2960621461.0,2020-03-18,2020-03-30,2020-03-20,CA10,not equal,164366.223
U001,0200519201,KROGE corp,,2020.0,1930828957.0,2020-04-28,2020-05-13,2020-04-28,NAA8,not equal,138574.289
U001,0200744019,TARG systems,,2020.0,1930581162.0,2020-02-29,2020-03-15,2020-02-29,NAA8,not equal,12468.448999999999
U001,0200148860,DOLLA corporation,,2020.0,1930671635.0,2020-03-24,2020-04-08,2020-03-24,NAA8,not equal,9289.721
U001,0200820380,SMITH'S corp,,2020.0,1930580873.0,2020-03-01,2020-03-16,2020-03-01,NAA8,not equal,10836.804999999998
U001,0200704858,WAKE us,,2020.0,1930803141.0,2020-04-22,2020-05-07,2020-04-22,NAA8,not equal,70615.24399999999
U001,0200762301,C&S WH systems,,2020.0,1930765333.0,2020-04-10,2020-04-25,2020-04-10,NAC6,not equal,53287.03799999999
U001,0200769623,WAL-MAR systems,,2020.0,1930664599.0,2020-03-19,2020-04-03,2020-03-19,NAH4,not equal,3170.566
U001,0200762301,C&S WH systems,,2020.0,1930685195.0,2020-03-23,2020-04-07,2020-03-23,NAC6,not equal,826.5459999999999
U001,0200704045,RA us,,2020.0,1930682821.0,2020-03-22,2020-04-06,2020-03-22,NAA8,not equal,12057.485999999999
U001,0200772595,SAFEW llc,,2020.0,1930727467.0,2020-04-03,2020-04-18,2020-04-03,NAA8,not equal,1719.242
U001,0200744019,TARG trust,,2020.0,1930698648.0,2020-03-25,2020-04-09,2020-03-25,NAA8,equal,23506.609
U001,0200705742,DOT in,,2020.0,1930593648.0,2020-03-03,2020-03-18,2020-03-03,NAA8,equal,7340.802
U001,0200769623,WAL-MAR trust,,2020.0,1930623848.0,2020-03-10,2020-03-25,2020-03-10,NAH4,not equal,10287.711
U001,0200799342,MITCH associates,,2020.0,1930793138.0,2020-04-16,2020-05-01,2020-04-16,NAA8,equal,54676.881
U013,0140103480,PRIC systems,,2020.0,1991839741.0,2020-02-27,2020-04-12,2020-02-27,NAVF,not equal,14976.906
U001,100006311,QUALITY C us,,2020.0,1930671166.0,2020-03-18,2020-04-02,2020-03-18,NAA8,not equal,14123.06
U001,0200803720,DEC ,,2020.0,1930820211.0,2020-04-23,2020-05-09,2020-04-16,NAM4,not equal,1384.3339999999998
U001,200706844,WINC ,,2020.0,1930669778.0,2020-03-21,2020-04-05,2020-03-21,NAA8,not equal,10732.001
U001,0200769623,WAL-MAR systems,,2020.0,1930604650.0,2020-03-07,2020-03-22,2020-03-07,NAH4,not equal,11125.667
U001,0200071186,FATH foundation,,2020.0,1930789924.0,2020-04-16,2020-05-01,2020-04-16,NAA8,not equal,32862.06
U001,200769623,WAL-MAR associates,,2020.0,1930879136.0,2020-05-09,2020-05-24,2020-05-09,NAH4,not equal,41623.58899999999
U001,0200778870,C in,,2020.0,1930647008.0,2020-03-13,2020-03-28,2020-03-13,NAA8,equal,6382.012
U001,0200769623,WAL-MAR associates,,2020.0,1930622144.0,2020-03-10,2020-03-25,2020-03-10,NAH4,not equal,45108.609
U001,0200148860,DOLLA foundation,,2020.0,1930710073.0,2020-03-27,2020-04-11,2020-03-27,NAA8,equal,46449.50099999999
U001,0200782001,GORDO systems,,2020.0,1930610058.0,2020-03-06,2020-03-21,2020-03-06,NAA8,equal,32041.715999999997
U001,0100026809,PRES us,,2020.0,1930731327.0,2020-04-01,2020-04-11,2020-04-01,NA10,equal,20145.125
U001,0200769623,WAL-MAR ,,2020.0,1930655609.0,2020-03-16,2020-03-31,2020-03-16,NAH4,equal,9343.116999999998
U001,200769623,WAL-MAR co,,2020.0,1930772169.0,2020-04-11,2020-06-15,2020-04-11,NAGD,not equal,92.10600000000001
U001,0200752302,KROGER associates,,2020.0,1930776636.0,2020-04-12,2020-04-27,2020-04-12,NAA8,not equal,52503.129
U001,0200769623,WAL-MAR foundation,,2020.0,1930710731.0,2020-03-27,2020-04-11,2020-03-27,NAH4,equal,19806.913
U001,0200769623,WAL-MAR co,,2020.0,1930826845.0,2020-04-26,2020-05-11,2020-04-26,NAH4,not equal,1647.0789999999997
U001,0200711029,WEGMAN ,,2020.0,1930599202.0,2020-03-04,2020-03-19,2020-03-04,NAA8,equal,46510.016
U001,0200707822,PUBLI foundation,,2020.0,1930776550.0,2020-04-13,2020-04-28,2020-04-13,NAA8,not equal,112390.894
U001,0200592182,DECA corporation,,2020.0,1930691960.0,2020-03-24,2020-03-23,2020-03-16,NAM1,not equal,25271.932
U001,0200455322,PEA in,,2020.0,1930787156.0,2020-04-14,2020-05-14,2020-04-14,NAD5,equal,34386.869999999995
U001,0200769623,WAL-MAR llc,,2020.0,1930798325.0,2020-04-18,2020-05-03,2020-04-18,NAH4,not equal,38779.594
U001,0200759878,SA ,,2020.0,1930603081.0,2020-03-04,2020-03-19,2020-03-04,NAH4,equal,9815.96
U001,0200739534,OK ,,2020.0,1930842944.0,2020-04-30,2020-05-15,2020-04-30,NAA8,equal,18992.295
U001,0200424504,M  corp,,2020.0,1930594041.0,2020-03-04,2020-03-15,2020-03-15,NACE,not equal,5183.660999999999
U001,0200769623,WAL-MAR us,,2020.0,1930729868.0,2020-04-01,2020-04-16,2020-04-01,NAH4,equal,3717.3079999999995
U001,0100058003,ING co,,2020.0,1930599489.0,2020-03-04,2020-04-05,2020-03-04,NA32,equal,1662.136
U001,0200769623,WAL-MAR corporation,,2020.0,1930609796.0,2020-03-08,2020-03-23,2020-03-08,NAH4,not equal,55483.848
U001,0200732755,KROGER llc,,2020.0,1930760367.0,2020-04-08,2020-04-23,2020-04-08,NAA8,not equal,55723.36
U001,0200418007,AM ,,2020.0,1930773639.0,2020-04-10,2020-04-25,2020-04-10,NAA8,equal,36535.295999999995
U001,0200769623,WAL-MAR ,,2020.0,1930584953.0,2020-03-01,2020-03-16,2020-03-01,NAH4,equal,462.777
U001,200781484,MAPLE trust,,2020.0,1930860068.0,2020-05-05,2020-05-20,2020-05-05,NAA8,equal,24824.841999999997
U001,0200775094,SAVE M trust,,2020.0,1930772956.0,2020-04-10,2020-04-25,2020-04-10,NAA8,equal,67777.57699999999
U001,0200152991,JET systems,,2020.0,1930668256.0,2020-03-18,2020-04-02,2020-03-18,NAA8,equal,1268.617
U001,0200769623,WAL-MAR systems,,2020.0,1930594653.0,2020-03-04,2020-03-19,2020-03-04,NAH4,not equal,5061.545999999999
CA02,0140104429,COSTCO systems,,2020.0,2960616774.0,2020-03-03,2020-03-15,2020-03-05,CA10,not equal,25041.589999999997
U001,0100031704,DELHAIZE us,,2020.0,1930747630.0,2020-04-05,2020-06-09,2020-04-05,NAGD,not equal,510.14599999999996
U001,0200769623,WAL-MAR foundation,,2020.0,1930854376.0,2020-05-03,2020-05-18,2020-05-03,NAH4,equal,37240.776999999995
U001,0200772670,ASSOCIAT trust,,2020.0,1930583800.0,2020-02-28,2020-03-14,2020-02-28,NAU5,not equal,422.03
U001,0200148860,DOLLA trust,,2020.0,1930691226.0,2020-03-23,2020-04-07,2020-03-23,NAA8,not equal,13766.326
U001,0200797452,US  us,,2020.0,1930641707.0,2020-03-11,2020-03-26,2020-03-11,NAA8,equal,143.101
CA02,0140105785,SHOPPE foundation,,2020.0,2960628703.0,2020-04-13,2020-05-02,2020-04-22,CA10,not equal,27074.754
U001,0200769623,WAL-MAR in,,2020.0,1930730277.0,2020-04-01,2020-04-16,2020-04-01,NAH4,equal,10894.092999999999
U001,0200769623,WAL-MAR co,,2020.0,1930792925.0,2020-04-16,2020-05-01,2020-04-16,NAH4,not equal,6369.411999999999
U001,0200769623,WAL-MAR corp,,2020.0,1930720154.0,2020-03-31,2020-04-15,2020-03-31,NAH4,not equal,7330.575
U001,0200772595,SAFEW llc,,2020.0,1930719448.0,2020-03-30,2020-04-14,2020-03-30,NAA8,equal,864.7519999999998
U001,0200759878,SA corp,,2020.0,1930768133.0,2020-04-10,2020-04-25,2020-04-10,NAH4,not equal,38018.876
U001,0200707822,PUBLI corporation,,2020.0,1930752516.0,2020-04-05,2020-04-20,2020-04-05,NAA8,not equal,73338.636
U001,0200743996,STATER  corp,,2020.0,1930723439.0,2020-03-31,2020-04-15,2020-03-31,NAA8,equal,33583.045999999995
U001,0200769623,WAL-MAR systems,,2020.0,1930637364.0,2020-03-13,2020-03-28,2020-03-13,NAH4,not equal,9769.262999999999
U001,0200769623,WAL-MAR associates,,2020.0,1930776679.0,2020-04-12,2020-04-27,2020-04-12,NAH4,not equal,27400.233
U001,0200769623,WAL-MAR us,,2020.0,1930651757.0,2020-03-14,2020-03-29,2020-03-14,NAH4,equal,29462.559
U001,200769623,WAL-MAR llc,,2020.0,1930893128.0,2020-05-12,2020-05-27,2020-05-12,NAH4,equal,22256.409
U001,200749225,SUPER  trust,,2020.0,1930862405.0,2020-05-06,2020-05-21,2020-05-06,NAA8,equal,70686.27999999998
U001,0200759082,INGL associates,,2020.0,1930654371.0,2020-03-15,2020-03-30,2020-03-15,NAA8,not equal,25535.307
U001,0200769623,WAL-MAR trust,,2020.0,1930652946.0,2020-03-14,2020-03-29,2020-03-14,NAH4,equal,40609.939999999995
U001,0200759878,SA systems,,2020.0,1930732203.0,2020-04-03,2020-04-18,2020-04-03,NAH4,not equal,9811.375
U001,0200729942,SA foundation,,2020.0,1930691589.0,2020-03-24,2020-04-08,2020-03-24,NAA8,equal,8160.1449999999995
U001,0200230690,DECA in,,2020.0,1930804276.0,2020-04-21,2020-04-08,2020-03-16,NAM4,not equal,169.596
U001,0200148860,DOLLA in,,2020.0,1930587100.0,2020-03-03,2020-03-18,2020-03-03,NAA8,not equal,58975.034999999996
CA02,0140104440,SO foundation,,2020.0,2960625185.0,2020-04-04,2020-04-15,2020-04-05,CA10,not equal,81206.81099999999
U001,0100031704,DELHAIZE us,,2020.0,1930802865.0,2020-04-20,2020-06-24,2020-04-20,NAGD,equal,510.14599999999996
U001,0200769623,WAL-MAR foundation,,2020.0,1930819014.0,2020-04-22,2020-05-07,2020-04-22,NAH4,not equal,16656.388
U001,0200769623,WAL-MAR associates,,2020.0,1930587521.0,2020-03-03,2020-03-18,2020-03-03,NAH4,not equal,3526.2079999999996
U001,0200790107,ROU llc,,2020.0,1930863517.0,2020-05-06,2020-05-21,2020-05-06,NAC6,equal,83324.745
U001,0200739074,STEWART foundation,,2020.0,1930660502.0,2020-03-20,2020-04-04,2020-03-20,NAA8,not equal,12605.788999999999
CA02,0140104440,SO corp,,2020.0,2960624964.0,2020-04-01,2020-04-18,2020-04-08,CA10,not equal,112913.43
U001,0200705372,FR systems,,2020.0,1930691620.0,2020-03-24,2020-04-08,2020-03-24,NAA8,equal,24330.299
U013,CC3411,H.J. HEI associates,,2020.0,1991839773.0,2020-03-05,2020-04-19,2020-03-05,NAVF,equal,8073.338
U001,0200769623,WAL-MAR foundation,,2020.0,1930829788.0,2020-04-28,2020-05-13,2020-04-28,NAH4,not equal,462.777
U001,0200920735,ALBERT systems,,2020.0,1930735188.0,2020-04-08,2020-04-23,2020-04-08,NAA8,not equal,21854.195999999996
U001,0200769623,WAL-MAR associates,,2020.0,1930649490.0,2020-03-14,2020-03-29,2020-03-14,NAH4,not equal,41022.106999999996
U001,0100031704,DELHAIZE co,,2020.0,1930666315.0,2020-03-17,2020-04-01,2020-03-17,NAA8,not equal,44389.184
U001,0200148860,DOLLA llc,,2020.0,1930772689.0,2020-04-09,2020-06-13,2020-04-09,NAGD,not equal,1434.832
U001,0200769623,WAL-MAR systems,,2020.0,1930825733.0,2020-04-26,2020-05-11,2020-04-26,NAH4,not equal,4635.098999999999
CA02,0140106408,WAL-M trust,,2020.0,2960626049.0,2020-04-05,2020-04-15,2020-04-05,CA10,equal,76.601
U001,0200769623,WAL-MAR us,,2020.0,1930704938.0,2020-03-27,2020-04-11,2020-03-27,NAH4,not equal,9740.122
U001,200772670,ASSOCIAT trust,,2020.0,1930669789.0,2020-03-18,2020-04-02,2020-03-18,NAU5,not equal,94004.953
U001,0200803720,DEC ,,2020.0,1930689941.0,2020-03-24,2020-03-26,2020-03-16,NAM2,not equal,5078.101
U001,0200780383,MEIJ co,,2020.0,1930780091.0,2020-04-13,2020-04-28,2020-04-13,NAA8,equal,58575.390999999996
U001,0200759878,SA corp,,2020.0,1930651113.0,2020-03-15,2020-03-30,2020-03-15,NAH4,not equal,9064.034
U001,0200726979,BJ'S  in,,2020.0,1930630407.0,2020-03-08,2020-03-23,2020-03-08,NAA8,not equal,650.9509999999999
U001,0200769623,WAL-MAR co,,2020.0,1930650853.0,2020-03-14,2020-03-29,2020-03-14,NAH4,equal,4250.323
U001,0200729290,KROGER llc,,2020.0,1930593379.0,2020-03-04,2020-03-19,2020-03-04,NAA8,not equal,64346.28199999999
U001,0200769623,WAL-MAR us,,2020.0,1930724265.0,2020-04-01,2020-04-16,2020-04-01,NAH4,not equal,20864.228
U001,0200418007,AM associates,,2020.0,1930774890.0,2020-04-14,2020-04-29,2020-04-14,NAA8,not equal,4266.4929999999995
U001,0200769623,WAL-MAR ,,2020.0,1930692384.0,2020-03-25,2020-04-09,2020-03-25,NAH4,not equal,12703.319999999998
U001,0200769623,WAL-MAR associates,,2020.0,1930592130.0,2020-03-03,2020-03-18,2020-03-03,NAH4,equal,39721.367
U001,0200769623,WAL-MAR associates,,2020.0,1930875354.0,2020-05-07,2020-05-22,2020-05-07,NAH4,equal,34910.701
U001,0200761734,H E BUT corporation,,2020.0,1930651650.0,2020-03-13,2020-03-28,2020-03-13,NAA8,not equal,52122.42
U001,0200726979,BJ'S  ,,2020.0,1930603111.0,2020-03-05,2020-03-20,2020-03-05,NAA8,not equal,528.381
U001,0200707741,SMART &  co,,2020.0,1930729109.0,2020-03-31,2020-04-15,2020-03-31,NAA8,not equal,11139.107
U001,0200769623,WAL-MAR in,,2020.0,1930803359.0,2020-04-21,2020-05-06,2020-04-21,NAH4,not equal,1329.23
U001,0200769623,WAL-MAR foundation,,2020.0,1930783613.0,2020-04-14,2020-04-29,2020-04-14,NAH4,equal,3588.4309999999996
