,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,coverted_usd,Aging Bucket
168,U001,0200772595,SAFEW corporation,2020-04-09 19:42:14.960937500,2020.0,1930705040.0,2020-03-25,2020-04-09,2020-03-25,NAA8,22427.538,0-15
169,U001,0200759878,SA llc,2020-04-11 21:47:07.781250000,2020.0,1930700242.0,2020-03-27,2020-04-11,2020-03-27,NAH4,35038.374,0-15
170,U001,CCU013,KRAFT F in,2020-04-09 13:35:05.500000000,2020.0,1930570370.0,2020-02-28,2020-02-28,2020-02-28,NAX2,26046.748,31-45
171,U001,0200726979,BJ'S  in,2020-03-24 07:06:40.214843750,2020.0,1930629390.0,2020-03-09,2020-03-24,2020-03-09,NAA8,327.404,0-15
172,U001,0200526831,PERISH associates,2020-04-04 14:00:12.281250000,2020.0,1930666168.0,2020-03-19,2020-04-03,2020-03-19,NAA8,93866.563,0-15
173,U001,0200769623,WAL-MAR llc,2020-05-22 05:44:48.843750000,2020.0,1930845835.0,2020-05-02,2020-05-17,2020-05-02,NAH4,205.058,0-15
174,U001,0100031704,DELHAIZE corp,2020-05-18 17:39:13.281250000,2020.0,1930844129.0,2020-04-30,2020-05-15,2020-04-30,NAA8,64590.183,0-15
175,U001,0200769623,WAL-MAR in,2020-04-03 16:29:29.765625000,2020.0,1930662779.0,2020-03-18,2020-04-02,2020-03-18,NAH4,24516.429,0-15
176,U001,0200020431,DEC systems,2020-03-21 05:21:17.484375000,2020.0,1930599834.0,2020-03-04,2020-03-24,2020-03-01,NAM4,3186.106,
177,U001,0200726979,BJ'S  ,2020-04-21 07:24:48.375000000,2020.0,1930730591.0,2020-04-01,2020-04-16,2020-04-01,NAA8,183.288,0-15
178,U001,0200769623,WAL-MAR foundation,2020-03-31 05:00:00.539062500,2020.0,1930652678.0,2020-03-15,2020-03-30,2020-03-15,NAH4,23686.362,0-15
179,U001,0200729942,SA ,2020-05-02 16:57:30.601562500,2020.0,1930798198.0,2020-04-17,2020-05-02,2020-04-17,NAA8,8187.571,0-15
180,U001,0200705742,DOT systems,2020-05-02 20:34:55.468750000,2020.0,1930810367.0,2020-04-23,2020-05-08,2020-04-23,NAA8,5680.527999999999,
181,U001,0200777735,NASH  co,2020-03-30 04:27:04.906250000,2020.0,1930670844.0,2020-03-18,2020-04-02,2020-03-18,NAA8,106447.453,
182,U001,0200020431,DEC us,2020-03-21 02:58:05.453125000,2020.0,1930617742.0,2020-03-07,2020-03-24,2020-03-01,NAM4,2182.488,
183,U001,0200769623,WAL-MAR corp,2020-04-22 00:10:39.695312500,2020.0,1930748572.0,2020-04-06,2020-04-21,2020-04-06,NAH4,1328.74,0-15
184,U001,0200759878,SA systems,2020-03-30 22:32:51.336425781,2020.0,1930655535.0,2020-03-16,2020-03-31,2020-03-16,NAH4,11942.119,
185,U001,0100004536,BAS ,2020-04-30 12:41:06.203125000,2020.0,1930765834.0,2020-04-14,2020-04-29,2020-04-14,NAA8,2621.843,0-15
186,U001,0200769623,WAL-MAR corporation,2020-05-27 04:15:15.359375000,2020.0,1930882579.0,2020-05-11,2020-05-26,2020-05-11,NAH4,6414.338,0-15
187,CA02,0140104409,LOB in,2020-04-18 01:24:27.937500000,2020.0,2960624271.0,2020-03-26,2020-04-07,2020-03-28,CA10,166894.25199999998,0-15
188,U001,0200744019,TARG co,2020-04-02 15:16:54.093750000,2020.0,1930652649.0,2020-03-16,2020-03-31,2020-03-16,NAA8,828.415,0-15
189,U001,0200769623,WAL-MAR systems,2020-05-09 18:15:24.703125000,2020.0,1930803693.0,2020-04-23,2020-05-08,2020-04-23,NAH4,37701.979,0-15
190,CA02,0140104423,METRO  corp,2020-04-21 05:29:28.812500000,2020.0,2960624752.0,2020-04-01,2020-04-11,2020-04-01,CA10,32025.363999999998,0-15
191,U001,0200707822,PUBLI foundation,2020-05-04 06:18:24.453125000,2020.0,1930801025.0,2020-04-18,2020-05-03,2020-04-18,NAA8,42976.164,0-15
192,U001,0200782669,SYGMA systems,2020-03-27 16:33:55.343750000,2020.0,1930617473.0,2020-03-09,2020-03-24,2020-03-09,NAA8,16309.006,0-15
193,U001,0200705742,DOT corporation,2020-04-14 21:08:33.562500000,2020.0,1930660872.0,2020-03-17,2020-04-20,2020-03-17,NAAW,2829.393,
194,U001,0200769623,WAL-MAR corp,2020-04-05 23:43:38.867187500,2020.0,1930676006.0,2020-03-21,2020-04-05,2020-03-21,NAH4,10266.396,0-15
195,U001,0200780383,MEIJ foundation,2020-05-23 17:50:18.062500000,2020.0,1930860645.0,2020-05-06,2020-05-21,2020-05-06,NAA8,75999.091,0-15
196,U001,0100031704,DELHAIZE trust,2020-06-22 07:32:26.148437500,2020.0,1930796146.0,2020-04-17,2020-06-21,2020-04-17,NAGD,11337.661999999998,0-15
197,U001,0200561861,CO llc,2020-04-26 09:16:14.929687500,2020.0,1930774237.0,2020-04-10,2020-04-25,2020-04-10,NAA8,16413.774999999998,0-15
198,U001,0200761734,H E BUT systems,2020-04-08 08:46:19.906250000,2020.0,1930701257.0,2020-03-26,2020-04-10,2020-03-26,NAA8,58167.046,
199,U001,0200769623,WAL-MAR co,2020-04-17 01:16:35.320312500,2020.0,1930724889.0,2020-04-01,2020-04-16,2020-04-01,NAH4,4061.169,0-15
200,U001,0200769623,WAL-MAR us,2020-04-07 04:15:03.523437500,2020.0,1930677295.0,2020-03-22,2020-04-06,2020-03-22,NAH4,8060.961999999999,0-15
201,U001,0200900909,SYSCO in,2020-03-26 21:55:07.343750000,2020.0,1930623159.0,2020-03-09,2020-03-24,2020-03-09,NAA8,29852.907,0-15
202,U001,200726979,BJ'S  corporation,2020-04-02 20:30:13.843750000,2020.0,1930665005.0,2020-03-18,2020-04-02,2020-03-18,NAA8,567.672,0-15
203,U001,0200769623,WAL-MAR systems,2020-04-15 03:45:30.632812500,2020.0,1930719358.0,2020-03-30,2020-04-14,2020-03-30,NAH4,17152.981999999996,0-15
204,U001,0200353024,DECA corporation,2020-05-20 18:23:32.343750000,2020.0,1930875691.0,2020-05-08,2020-05-24,2020-05-01,NAM4,622.356,
205,U001,0200762950,HAR trust,2020-04-05 21:04:20.914062500,2020.0,1930671888.0,2020-03-21,2020-04-05,2020-03-21,NAA8,121267.664,0-15
206,U001,0200561861,CO us,2020-05-01 10:49:06.921875000,2020.0,1930764482.0,2020-04-15,2020-04-30,2020-04-15,NAA8,21221.634,0-15
207,U001,0200744019,TARG in,2020-04-07 16:10:52.750000000,2020.0,1930647824.0,2020-03-13,2020-03-28,2020-03-13,NAA8,12185.859,0-15
208,U001,0200418007,AM foundation,2020-03-27 16:09:30.621093750,2020.0,1930630519.0,2020-03-13,2020-03-28,2020-03-13,NAA8,588.4689999999999,
209,U001,0200762301,C&S WH trust,2020-05-07 10:29:56.429687500,2020.0,1930805217.0,2020-04-22,2020-05-07,2020-04-22,NAC6,39383.386,0-15
210,U001,0200772670,ASSOCIAT in,2020-04-16 19:01:23.125000000,2020.0,1930723923.0,2020-03-31,2020-04-15,2020-03-31,NAU5,1158.822,0-15
211,U001,0200769623,WAL-MAR trust,2020-04-06 18:15:24.703125000,2020.0,1930683228.0,2020-03-21,2020-04-05,2020-03-21,NAH4,29140.384,0-15
212,U001,0200744019,TARG corporation,2020-04-27 17:20:30.812500000,2020.0,1930730322.0,2020-04-01,2020-04-16,2020-04-01,NAA8,38256.071,0-15
213,U001,0100047382,PETER  corporation,2020-04-08 21:54:38.250000000,2020.0,1930637647.0,2020-03-13,2020-03-28,2020-03-13,NAA8,12413.492,0-15
214,U001,CCU002,KRFT FDS associates,2020-04-23 11:51:28.437500000,2020.0,1930637979.0,2020-03-13,2020-04-17,2020-03-13,NAG2,7453.824,0-15
215,U001,200706844,WINC llc,2020-05-19 16:23:46.625000000,2020.0,1930842076.0,2020-04-30,2020-05-15,2020-04-30,NAA8,26718.853,0-15
216,U001,0200762301,C&S WH ,2020-04-18 20:10:49.646484375,2020.0,1930747271.0,2020-04-04,2020-04-19,2020-04-04,NAC6,2757.3,
217,U001,CCCA02,KRAFT  associates,2020-05-01 12:22:11.875000000,2020.0,1930662684.0,2020-03-18,2020-04-22,2020-03-18,NAG2,20980.89,0-15
218,U001,0200769623,WAL-MAR in,2020-04-22 16:17:00.046875000,2020.0,1930751769.0,2020-04-06,2020-04-21,2020-04-06,NAH4,39253.417,0-15
219,U001,200980828,BEN E associates,2020-05-19 04:28:15.087890625,2020.0,1930838209.0,2020-04-29,2020-05-19,2020-04-29,NAD1,12439.006999999998,0-15
220,U001,0200744019,TARG ,2020-04-24 04:43:24.781250000,2020.0,1930751781.0,2020-04-06,2020-04-21,2020-04-06,NAA8,41025.13799999999,0-15
221,U001,0200769623,WAL-MAR corp,2020-04-08 22:51:56.492187500,2020.0,1930688185.0,2020-03-24,2020-04-08,2020-03-24,NAH4,11672.318,0-15
222,U001,0200769623,WAL-MAR co,2020-05-17 00:57:12.851562500,2020.0,1930843169.0,2020-05-01,2020-05-16,2020-05-01,NAH4,22787.1,0-15
223,CA02,0140106408,WAL-M us,2020-05-02 16:16:12.125000000,2020.0,2960624581.0,2020-04-07,2020-04-18,2020-04-08,CA10,58841.804,0-15
224,U001,200769623,WAL-MAR corp,2020-05-28 14:05:44.875000000,2020.0,1930885491.0,2020-05-12,2020-05-27,2020-05-12,NAH4,36835.239,0-15
225,U001,0200936373,SUPE corporation,2020-05-12 09:37:38.687500000,2020.0,1930809945.0,2020-04-23,2020-05-08,2020-04-23,NAA8,62243.727,0-15
226,CA02,0140104285,BUY- corp,2020-04-27 17:10:20.250000000,2020.0,2960624684.0,2020-03-29,2020-04-17,2020-04-07,CA10,72782.84999999999,0-15
227,U001,0200152991,JET associates,2020-05-16 14:29:16.656250000,2020.0,1930841854.0,2020-04-30,2020-05-15,2020-04-30,NAA8,1174.537,0-15
228,U001,0200769623,WAL-MAR systems,2020-05-09 18:15:24.703125000,2020.0,1930819119.0,2020-04-23,2020-05-08,2020-04-23,NAH4,29140.069,0-15
229,U001,0200762301,C&S WH co,2020-04-18 12:41:49.582031250,2020.0,1930745999.0,2020-04-03,2020-04-18,2020-04-03,NAC6,4782.729,0-15
230,U001,0200148860,DOLLA llc,2020-03-24 10:29:23.156250000,2020.0,1930637644.0,2020-03-11,2020-03-26,2020-03-11,NAA8,11734.918999999998,
231,U001,CCU013,KRAFT F associates,2020-04-30 13:32:15.250000000,2020.0,1930681744.0,2020-03-22,2020-03-22,2020-03-22,NAX2,10681.356,31-45
232,U001,0200752302,KROGER co,2020-04-18 10:59:27.382812500,2020.0,1930733766.0,2020-04-02,2020-04-17,2020-04-02,NAA8,84069.083,0-15
233,U001,0200797984,PIGGLY corporation,2020-03-21 12:13:30.500000000,2020.0,1930585699.0,2020-03-03,2020-03-18,2020-03-03,NAA8,62816.082,0-15
234,U001,0200744019,TARG co,2020-05-08 03:45:50.640625000,2020.0,1930800326.0,2020-04-21,2020-05-06,2020-04-21,NAA8,11812.213,0-15
235,U001,0200726979,BJ'S  co,2020-05-05 07:51:43.406250000,2020.0,1930783750.0,2020-04-15,2020-04-30,2020-04-15,NAA8,60.73899999999999,0-15
236,U001,0100031704,DELHAIZE corp,2020-04-23 12:30:39.968750000,2020.0,1930744311.0,2020-04-05,2020-04-20,2020-04-05,NAA8,14530.46,0-15
237,U001,0200743123,KROGER corp,2020-03-28 15:36:27.625000000,2020.0,1930639867.0,2020-03-12,2020-03-27,2020-03-12,NAA8,101668.49,0-15
238,U001,0200729290,KROGER trust,2020-04-20 09:34:05.656250000,2020.0,1930763883.0,2020-04-04,2020-04-19,2020-04-04,NAA8,29829.1,0-15
239,U001,0200762301,C&S WH systems,2020-04-13 21:27:43.349609375,2020.0,1930718141.0,2020-03-30,2020-04-14,2020-03-30,NAC6,6991.410999999999,
240,U001,0200769623,WAL-MAR llc,2020-04-11 01:24:15.304687500,2020.0,1930706309.0,2020-03-26,2020-04-10,2020-03-26,NAH4,7644.945,0-15
241,U001,0200769623,WAL-MAR co,2020-05-26 16:25:53.453125000,2020.0,1930883498.0,2020-05-10,2020-05-25,2020-05-10,NAH4,42620.508,0-15
242,U001,0200762301,C&S WH foundation,2020-04-03 23:19:46.931152344,2020.0,1930674261.0,2020-03-20,2020-04-04,2020-03-20,NAC6,382.641,
243,U001,0200705742,DOT us,2020-03-29 01:15:08.125000000,2020.0,1930612079.0,2020-03-06,2020-04-07,2020-03-06,NA32,26579.385,
244,U001,0200353024,DECA corporation,2020-03-20 18:23:32.343750000,2020.0,1930607001.0,2020-03-05,2020-03-24,2020-03-01,NAM4,597.3029999999999,
245,U001,0200744019,TARG us,2020-05-26 23:39:57.625000000,2020.0,1930843065.0,2020-04-30,2020-05-15,2020-04-30,NAA8,30228.988999999998,0-15
246,U001,0200769623,WAL-MAR associates,2020-03-17 04:24:36.695312500,2020.0,1930582850.0,2020-03-01,2020-03-16,2020-03-01,NAH4,22407.721,0-15
247,U001,0200705742,DOT in,2020-05-06 14:45:11.140625000,2020.0,1930821659.0,2020-04-23,2020-05-08,2020-04-23,NAA8,212.534,
248,U001,0200466603,SMITH'S corp,2020-05-10 22:21:52.812500000,2020.0,1930804830.0,2020-04-21,2020-05-06,2020-04-21,NAA8,30095.59,0-15
249,U001,0200704045,RA corp,2020-03-19 20:51:35.156250000,2020.0,1930592854.0,2020-03-03,2020-03-18,2020-03-03,NAA8,11772.193999999998,0-15
250,U001,200726979,BJ'S  corp,2020-04-05 14:40:29.562500000,2020.0,1930659942.0,2020-03-17,2020-04-01,2020-03-17,NAA8,46.459,0-15
251,U001,0200769623,WAL-MAR corp,2020-05-18 14:37:52.933593750,2020.0,1930853383.0,2020-05-03,2020-05-18,2020-05-03,NAH4,330.092,0-15
252,CA02,0140104409,LOB foundation,2020-04-09 16:42:57.000000000,2020.0,2960620205.0,2020-03-10,2020-03-27,2020-03-17,CA10,3908.079,0-15
253,CA02,0140104409,LOB in,2020-04-12 22:19:54.562500000,2020.0,2960622232.0,2020-03-23,2020-04-02,2020-03-23,CA10,107686.299,0-15
254,U001,0200541916,VF G corp,2020-06-01 16:02:16.375000000,2020.0,1930886411.0,2020-05-15,2020-05-30,2020-05-15,NAA8,24010.924,0-15
255,U001,0200230690,DECA llc,2020-03-21 05:35:04.218750000,2020.0,1930585735.0,2020-03-02,2020-03-24,2020-03-01,NAM4,2112.754,
256,U001,0200744019,TARG llc,2020-04-30 10:24:49.875000000,2020.0,1930739949.0,2020-04-04,2020-04-19,2020-04-04,NAA8,7758.009,0-15
257,U001,0200762301,C&S WH in,2020-03-27 06:00:16.726562500,2020.0,1930637501.0,2020-03-11,2020-03-26,2020-03-11,NAC6,48461.791,0-15
258,U001,0200769623,WAL-MAR in,2020-04-22 16:17:00.046875000,2020.0,1930752538.0,2020-04-06,2020-04-21,2020-04-06,NAH4,28727.293,0-15
259,U001,200759878,SA in,2020-05-17 09:32:39.765625000,2020.0,1930643630.0,2020-03-13,2020-05-17,2020-03-13,NAGD,5957.28,0-15
260,U001,0200705089,JETR systems,2020-04-01 16:24:32.910156250,2020.0,1930655043.0,2020-03-17,2020-04-01,2020-03-17,NAA8,14941.618999999995,0-15
261,U001,0200418007,AM systems,2020-05-20 15:35:30.375000000,2020.0,1930854463.0,2020-05-04,2020-05-19,2020-05-04,NAA8,4996.11,0-15
262,U001,0200723794,MID MO trust,2020-03-19 06:36:49.820312500,2020.0,1930594645.0,2020-03-04,2020-03-19,2020-03-04,NAA8,33428.934,0-15
263,U001,0200782669,SYGMA us,2020-05-07 06:35:17.406250000,2020.0,1930767662.0,2020-04-14,2020-05-04,2020-04-14,NAD1,8239.105,0-15
264,U001,0200772595,SAFEW ,2020-04-17 19:22:15.367187500,2020.0,1930733023.0,2020-04-02,2020-04-17,2020-04-02,NAA8,22673.511,0-15
265,U001,0200769623,WAL-MAR foundation,2020-05-09 09:33:14.453125000,2020.0,1930828807.0,2020-04-26,2020-05-11,2020-04-26,NAH4,330.092,
266,U001,0200718130,SYSCO F associates,2020-04-12 17:29:32.312500000,2020.0,1930706380.0,2020-03-26,2020-04-10,2020-03-26,NAA8,5654.026,0-15
267,U001,0200794332,COST in,2020-05-04 22:13:15.279296875,2020.0,1930800572.0,2020-04-20,2020-05-05,2020-04-20,NAAX,22674.33,
268,CA02,0140104440,SO trust,2020-05-25 08:59:32.625000000,2020.0,2960631309.0,2020-04-26,2020-05-07,2020-04-27,CA10,82096.62999999999,16-30
269,U001,0200769623,WAL-MAR ,2020-05-04 17:15:21.863281250,2020.0,1930798934.0,2020-04-19,2020-05-04,2020-04-19,NAH4,12517.007999999998,0-15
270,U001,0200759878,SA co,2020-04-05 06:50:17.833984375,2020.0,1930671419.0,2020-03-21,2020-04-05,2020-03-21,NAH4,2843.071,0-15
271,U001,0200769623,WAL-MAR llc,2020-05-06 01:44:23.398437500,2020.0,1930799626.0,2020-04-20,2020-05-05,2020-04-20,NAH4,17598.252,0-15
272,U001,0200779906,BOZZU trust,2020-03-29 11:16:32.054687500,2020.0,1930641039.0,2020-03-13,2020-03-28,2020-03-13,NAA8,15100.855,0-15
273,U001,0200769623,WAL-MAR in,2020-05-03 16:29:29.765625000,2020.0,1930794281.0,2020-04-17,2020-05-02,2020-04-17,NAH4,47845.266,0-15
274,CA02,0140104440,SO corp,2020-05-22 08:59:10.625000000,2020.0,2960629673.0,2020-04-21,2020-05-04,2020-04-24,CA10,103372.668,16-30
275,U001,0200726979,BJ'S  in,2020-05-06 12:11:22.562500000,2020.0,1930802645.0,2020-04-20,2020-05-05,2020-04-20,NAA8,78971.31899999999,0-15
276,U001,0200799367,MCL co,2020-03-20 21:44:07.406250000,2020.0,1930594895.0,2020-03-03,2020-03-18,2020-03-03,NAA8,58368.268,0-15
277,U001,0200769623,WAL-MAR llc,2020-04-14 01:59:35.695312500,2020.0,1930717896.0,2020-03-29,2020-04-13,2020-03-29,NAH4,19800.403,0-15
278,CA02,140104331,CORE-M in,2020-04-11 22:02:12.562500000,2020.0,2960621262.0,2020-03-18,2020-04-05,2020-03-26,CA10,14182.35,0-15
279,U001,0200936373,SUPE ,2020-03-20 07:34:22.390625000,2020.0,1930584451.0,2020-03-03,2020-03-18,2020-03-03,NAA8,11147.5,0-15
280,U001,0200656729,PERFOR trust,2020-03-21 18:44:04.296875000,2020.0,1930610818.0,2020-03-06,2020-03-21,2020-03-06,NAA8,21420.952,0-15
281,U001,0200744019,TARG corp,2020-04-14 05:08:13.250000000,2020.0,1930666642.0,2020-03-19,2020-04-03,2020-03-19,NAA8,1927.618,0-15
282,U001,0200744019,TARG corp,2020-04-29 05:04:09.562500000,2020.0,1930739330.0,2020-04-03,2020-04-18,2020-04-03,NAA8,2523.99,0-15
283,U001,0200769623,WAL-MAR llc,2020-04-21 01:51:16.132812500,2020.0,1930746954.0,2020-04-05,2020-04-20,2020-04-05,NAH4,4750.157999999999,0-15
284,U001,0200769623,WAL-MAR trust,2020-05-02 03:10:10.242187500,2020.0,1930793575.0,2020-04-16,2020-05-01,2020-04-16,NAH4,6844.208,0-15
285,U001,0200762301,C&S WH us,2020-03-20 21:12:07.510742188,2020.0,1930605664.0,2020-03-06,2020-03-21,2020-03-06,NAC6,16822.364999999998,
286,U001,0200148860,DOLLA associates,2020-04-04 23:58:13.140625000,2020.0,1930689325.0,2020-03-23,2020-04-07,2020-03-23,NAA8,23093.322,
287,U001,0200803720,DEC foundation,2020-03-24 08:13:16.576171875,2020.0,1930612090.0,2020-03-06,2020-03-24,2020-03-01,NAM4,46.536,0-15
288,U001,0200416837,DEC ,2020-05-08 06:58:18.640625000,2020.0,1930857290.0,2020-05-05,2020-05-11,2020-05-01,NAM2,4142.439,
289,U001,0200726979,BJ'S  ,2020-05-09 20:24:01.742187500,2020.0,1930822055.0,2020-04-24,2020-05-09,2020-04-24,NAA8,1677.221,0-15
290,U001,CCU013,KRAFT F trust,2020-03-28 18:27:19.750000000,2020.0,1930571605.0,2020-02-28,2020-02-28,2020-02-28,NAX2,53.94899999999999,16-30
291,U001,200915438,GROC in,2020-04-22 10:27:02.750000000,2020.0,1930723164.0,2020-04-01,2020-04-16,2020-04-01,NAA8,4699.464,0-15
292,U001,0200418007,AM us,2020-05-22 08:33:28.019531250,2020.0,1930667012.0,2020-03-19,2020-05-23,2020-03-19,NAGD,5806.079999999999,
293,U001,0200769623,WAL-MAR systems,2020-05-04 18:15:24.703125000,2020.0,1930798110.0,2020-04-18,2020-05-03,2020-04-18,NAH4,32982.971,0-15
294,U001,0200455322,PEA associates,2020-04-17 08:05:48.875000000,2020.0,1930605944.0,2020-03-10,2020-04-09,2020-03-10,NAD5,9328.795,0-15
295,CA02,0140106408,WAL-M systems,2020-04-04 19:39:33.625000000,2020.0,2960618297.0,2020-03-03,2020-03-21,2020-03-11,CA10,9394.021,0-15
296,U001,0200762301,C&S WH systems,2020-04-09 23:28:28.194946289,2020.0,1930701231.0,2020-03-26,2020-04-10,2020-03-26,NAC6,11007.024,
297,U001,0200744019,TARG trust,2020-04-28 22:41:11.125000000,2020.0,1930738290.0,2020-04-02,2020-04-17,2020-04-02,NAA8,33278.273,0-15
298,U001,0200992695,NUGG foundation,2020-05-04 23:08:22.906250000,2020.0,1930820391.0,2020-04-23,2020-05-08,2020-04-23,NAA8,21045.934,
299,U001,0200744019,TARG trust,2020-05-24 23:39:57.625000000,2020.0,1930834229.0,2020-04-28,2020-05-13,2020-04-28,NAA8,27550.796,0-15
300,U001,0200592182,DECA ,2020-04-03 19:56:40.281250000,2020.0,1930708114.0,2020-03-27,2020-04-08,2020-03-16,NAM4,359.21199999999993,
301,U001,0200732755,KROGER associates,2020-03-21 23:55:03.179687500,2020.0,1930605355.0,2020-03-06,2020-03-21,2020-03-06,NAA8,5380.011,0-15
302,CA02,140106408,WAL-M ,2020-04-14 17:29:19.500000000,2020.0,2960621281.0,2020-03-21,2020-03-31,2020-03-21,CA10,9694.384,0-15
303,CA02,0140104440,SO associates,2020-04-16 23:13:41.500000000,2020.0,2960621461.0,2020-03-18,2020-03-30,2020-03-20,CA10,164366.223,16-30
304,U001,0200519201,KROGE corp,2020-05-16 01:07:00.187500000,2020.0,1930828957.0,2020-04-28,2020-05-13,2020-04-28,NAA8,138574.289,0-15
305,U001,0200744019,TARG systems,2020-03-25 22:29:53.812500000,2020.0,1930581162.0,2020-02-29,2020-03-15,2020-02-29,NAA8,12468.449,0-15
306,U001,0200148860,DOLLA corporation,2020-04-02 10:16:58.062500000,2020.0,1930671635.0,2020-03-24,2020-04-08,2020-03-24,NAA8,9289.721,
307,U001,0200820380,SMITH'S corp,2020-03-20 13:46:10.625000000,2020.0,1930580873.0,2020-03-01,2020-03-16,2020-03-01,NAA8,10836.804999999998,0-15
308,U001,0200704858,WAKE us,2020-05-05 00:40:48.343750000,2020.0,1930803141.0,2020-04-22,2020-05-07,2020-04-22,NAA8,70615.24399999999,
309,U001,0200762301,C&S WH systems,2020-04-25 10:29:56.429687500,2020.0,1930765333.0,2020-04-10,2020-04-25,2020-04-10,NAC6,53287.03799999999,0-15
310,U001,0200769623,WAL-MAR systems,2020-04-04 03:10:10.242187500,2020.0,1930664599.0,2020-03-19,2020-04-03,2020-03-19,NAH4,3170.566,0-15
311,U001,0200762301,C&S WH systems,2020-04-06 23:28:28.194946289,2020.0,1930685195.0,2020-03-23,2020-04-07,2020-03-23,NAC6,826.5459999999999,
312,U001,0200704045,RA us,2020-04-06 22:41:38.156250000,2020.0,1930682821.0,2020-03-22,2020-04-06,2020-03-22,NAA8,12057.486,0-15
313,U001,0200772595,SAFEW llc,2020-04-18 23:18:51.851562500,2020.0,1930727467.0,2020-04-03,2020-04-18,2020-04-03,NAA8,1719.242,0-15
314,U001,0200744019,TARG trust,2020-04-20 08:01:49.250000000,2020.0,1930698648.0,2020-03-25,2020-04-09,2020-03-25,NAA8,23506.609,0-15
315,U001,0200705742,DOT in,2020-03-12 20:54:26.437500000,2020.0,1930593648.0,2020-03-03,2020-03-18,2020-03-03,NAA8,7340.802,
316,U001,0200769623,WAL-MAR trust,2020-03-26 03:49:40.804687500,2020.0,1930623848.0,2020-03-10,2020-03-25,2020-03-10,NAH4,10287.711,0-15
317,U001,0200799342,MITCH associates,2020-04-30 06:05:57.929687500,2020.0,1930793138.0,2020-04-16,2020-05-01,2020-04-16,NAA8,54676.881,
318,U013,0140103480,PRIC systems,2020-04-10 03:39:14.000000000,2020.0,1991839741.0,2020-02-27,2020-04-12,2020-02-27,NAVF,14976.906,
319,U001,100006311,QUALITY C us,2020-04-20 16:47:24.125000000,2020.0,1930671166.0,2020-03-18,2020-04-02,2020-03-18,NAA8,14123.06,16-30
320,U001,0200803720,DEC ,2020-05-05 13:56:24.468750000,2020.0,1930820211.0,2020-04-23,2020-05-09,2020-04-16,NAM4,1384.3339999999998,
321,U001,200706844,WINC ,2020-04-09 19:05:18.562500000,2020.0,1930669778.0,2020-03-21,2020-04-05,2020-03-21,NAA8,10732.001,0-15
322,U001,0200769623,WAL-MAR systems,2020-03-23 03:37:11.085937500,2020.0,1930604650.0,2020-03-07,2020-03-22,2020-03-07,NAH4,11125.667,0-15
323,U001,0200071186,FATH foundation,2020-05-04 18:59:14.125000000,2020.0,1930789924.0,2020-04-16,2020-05-01,2020-04-16,NAA8,32862.06,0-15
324,U001,200769623,WAL-MAR associates,2020-05-25 20:40:10.812500000,2020.0,1930879136.0,2020-05-09,2020-05-24,2020-05-09,NAH4,41623.58899999999,0-15
325,U001,0200778870,C in,2020-04-02 14:20:19.937500000,2020.0,1930647008.0,2020-03-13,2020-03-28,2020-03-13,NAA8,6382.012,0-15
326,U001,0200769623,WAL-MAR associates,2020-03-26 19:53:17.281250000,2020.0,1930622144.0,2020-03-10,2020-03-25,2020-03-10,NAH4,45108.609,0-15
327,U001,0200148860,DOLLA foundation,2020-04-06 08:42:38.406250000,2020.0,1930710073.0,2020-03-27,2020-04-11,2020-03-27,NAA8,46449.50099999999,
328,U001,0200782001,GORDO systems,2020-03-21 06:52:56.566406250,2020.0,1930610058.0,2020-03-06,2020-03-21,2020-03-06,NAA8,32041.716,0-15
329,U001,0100026809,PRES us,2020-04-14 15:29:15.156250000,2020.0,1930731327.0,2020-04-01,2020-04-11,2020-04-01,NA10,20145.125,0-15
330,U001,0200769623,WAL-MAR ,2020-04-01 02:48:53.367187500,2020.0,1930655609.0,2020-03-16,2020-03-31,2020-03-16,NAH4,9343.116999999998,0-15
